"","PUBCHEM_CID","PUBCHEM_EXT_DATASOURCE_SMILES"
"273",659393,"CC1=CC(=O)OC(=C1C(=O)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)C"
"274",659415,"COC1=CC2=C(C=C1)NC=C2C(CN3CCN(CC3)C4=CC=CC=C4)O"
"275",659461,"C1CCC(CC1)NC(=O)NN2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C4"
"276",659583,"C1CCC2=NN=C(N2CC1)CNC(=O)C3=C(C=C(C=C3)Cl)Cl"
"277",659652,"CCOC(=O)C(C(=O)C)OC1=NNC(=O)C=C1"
"278",659668,"CC1=CC=C(C=C1)N2C(=O)C3=C(N4C2=NN=C4C)SC5=C3CC(OC5)C(C)C"
"279",659701,"CCCCCOC1=CC=C(C=C1)C(=O)NC(CCC)C(=O)O"
"280",659812,"C1[C@@H]2C=C[C@H]1[C@H]3[C@@H]2C(=O)N(C3=O)N4C=NN=C4"
"281",659874,"COC1=CC(=CC(=C1OC)OC)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N"
"282",659943,"CN(C)C1=NC(=NC(=N1)SC)OC2=NNC(=O)C=C2"
"283",660008,"CCN1C(=O)CC(C1=O)N2CCN(CC2)C3=CC=C(C=C3)OC"
"284",660051,"CCCCSP1(=S)NCCCN1"
"285",660112,"C1=CC=NC(=C1)NC(=O)C2=NNC(=O)C=C2"
"286",660392,"CC(C(=O)N1CCOCC1)N2C(=O)C3=CC=CC=C3C2=O"
"287",660482,"CCCN(C1CC(=O)N(C1=O)C2=CC=C(C=C2)OCCC)C(=O)CCC(=O)O"
"288",660544,"C1CCC(C1)C(C2=CC=CC=C2)C(=O)N"
"289",660654,"CN1C(=NN=N1)CCOCCC2=NN=NN2C"
"290",660744,"C1=CC=C2C(=C1)C(=C(N2)O)OCC3=CC=NC=C3"
"291",660756,"COC1=CC=CC(=C1)C(CC(=O)N)O"
"292",660770,"C1CCN(C(C1)C(=O)O)S(=O)(=O)C2=CC=CC3=NSN=C32"
"293",660844,"COCC1=NN=C(S1)N"
"294",661016,"CCC(CCC(=O)NC1=CC=C(C=C1)C(=O)OCC)C(=O)O"
"295",661028,"CCCCN(C1CC(=O)N(C1=O)C2=CC=C(C=C2)OCCC)C(=O)CCC(=O)O"
"296",661046,"CC1CN(CC(O1)C)C2=C(N=C(O2)C3=CC=CC=C3Cl)C#N"
"297",661081,"COC1=CC=CC=C1N2C=C(C=C(C2=O)Br)C(=O)OC"
"298",661156,"CC1(C2(CCC1(OC2=O)C(=O)N(C3=CC=CC=N3)C4=CC=CC=N4)C)C"
"299",661211,"C1CC(OC1)CNC(=O)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4"
"300",661314,"CC1=C(C(=CC=C1)C)OCC(CNS(=O)(=O)C2=CC=CC=C2C(=O)N3CCOCC3)O"
"301",661394,"CSC1=NC(=C(C(=O)N1)CC2=CC=CC=C2)O"
"302",661443,"CC1=CC2=C(C(C(=C(O2)N)C#N)C3=C(C(=CC=C3)OC)OC)C(=O)N1"
"303",661459,"C1=CC=C2C(=C1)C(OC2=O)NC3=NC=C(C=C3)Br"
"304",661464,"CCCCNC(=O)NC1=C(N(N=C1)CC)C(=O)N"
"305",661508,"C1CCC(CC1)NC(=O)N2C3=C(C=C(C=C3)S(=O)(=O)N4CCCCC4)OC2=O"
"306",661615,"CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)NCC4CCCO4"
"307",661685,"C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)NCC3=CC=CC=N3"
"308",661758,"CS(=O)(=O)CCC(C(=O)N1C2=CC=CC=C2N=N1)N3C(=O)C4=CC=CC=C4C3=O"
"309",661797,"C1COCCN1C(CC(=O)O)C(=O)N(C2=CC=CC=C2)C3=CC=CC=C3"
"310",661800,"CNC(=O)NC1=NC(=CC=C1)NC(=O)NC"
"311",661896,"CC1=CC2=C(C(C(=C(O2)N)C#N)C3=CC(=C(C=C3)OC)OC)C(=O)N1CCN4CCOCC4"
"312",662085,"C1=CC=C(C=C1)N2C(C3C(O2)C(=O)N(C3=O)C4=CC=CC=C4)C5=CN=CC=C5"
"313",662110,"CC1=CC(=O)C2=C(N1CC(=O)NC3=CC=C(C=C3)OC)C(=CC=C2)OC"
"314",662114,"CCOC(=O)COC1=NC(=NC(=N1)N(C)C)NC2=CC=CC=C2C"
"315",662126,"CCNC(=O)CON1C(=O)C2=CC=CC=C2N=C1SCC(=O)NCC"
"316",662166,"C1=CC=C(C=C1)N2C3=C(C=NC=C3)N=C2CC4=CN=CC=C4"
"317",662330,"CC1=CC(=NC(=N1)OC2=NNC(=O)C=C2)OC3=NN(C(=O)C=C3)C"
"318",662364,"CC1=NN2C(=NN=C2SC1)C3=CC(=C(C=C3)OC)OC"
"319",662761,"CC1=CC(=NC(=N1)CC2=CC=CC=C2)NC(CC(C)C)C(=O)O"
"320",662868,"CN1N=C(N=N1)NC(=O)C2=CC=CO2"
"321",663037,"CC1=C(OC2=C1C(CCC2)O)C(=O)O"
"322",663051,"CC1=C(C=C(C=C1)C2=NN(C(=O)C3=CC=CC=C32)C)CN4CCOCC4"
"323",663150,"CC(C)(C)C(=O)NC1(C2=C(NC1=O)N(C(=O)NC2=O)CC3=CC=CO3)C(F)(F)F"
"324",663329,"CC1=CC(=CC(=C1)NC(=O)CSC2=NN=C(N2CC=C)C3=NC=CN=C3)C"
"325",663417,"C1CC(CCC1CNC(=O)C2=CN=CC=C2)C(=O)O"
"326",663461,"CN1C2=CC=CC=C2N(C1=O)CC(=O)N"
"327",663501,"CCOC(=O)NC(C(F)(F)F)(C(F)(F)F)NC1=NOC(=C1)C"
"328",663546,"COCC1=C2C(=NN1)OC(=C(C23C4=C(C=CC(=C4)F)NC3=O)C#N)N"
"329",663615,"CC1=C2C(=CC=C1)C=C(C(=O)N2)COC(=O)C"
"330",663837,"CC(C)OCCCNC1=NC2=C(N1)C(=O)N(C(=O)N2C)C"
"331",663868,"CC(C)C[C@@H](C(=O)N1CCC(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)NC(=O)OC(C)(C)C"
"332",663950,"CCN(CC1=CC2=CC=CC=C2NC1=O)C(=O)C3=CN=CC=C3"
"333",663967,"C1CCN(C1)C(=O)CCC(=O)NC2=NN=C(S2)C(F)(F)F"
"334",663975,"CCCC1=NN=C(S1)NC(=O)CCC(=O)NC2=CC=C(C=C2)F"
"335",664093,"CC(C)C[C@@H](C(=O)O)NC(=O)N1CCN(CC1)C2=CC=CC=C2"
"336",664144,"CC[C@@H](C)[C@@H](C(=O)N1CCC(CC1)C(=O)NCC(=O)O)NS(=O)(=O)C2=CC=C(C=C2)C"
"337",664174,"C1=CC=C(C=C1)N2C=CC(=CC2=O)N"
"338",664230,"CC1CN(C2=NC3=C(N2C1)C(=O)NC(=O)N3C)C4=CC=C(C=C4)OC"
"339",664318,"CCC(C)[C@@H](C(=O)O)NC(=O)NCC1=CC=CS1"
"340",664323,"CC1=CC(=C2C(=C1)C(=CC(=O)O2)CN3CCOCC3)C"
"341",664453,"CN(CC1=CC2=CC=CC=C2NC1=O)C(=O)C3CCCCC3"
"342",664520,"C1C(N2C(=NC(=N2)NC(=O)C3=CN=CC=C3)NC1=O)C4=CC=CC=C4"
"343",664521,"CC1=C(C(=CC=C1)N2C(=C(C(=O)NC2=O)C=NCCCN3CCOCC3)O)C"
"344",664530,"CC1=CC(=NC2=C1C=C(C=C2)OC)SCC(=O)N"
"345",664545,"CC1CCCCN1CC(=O)C2=CNC3=C2C=C(C=C3)OC"
"346",664688,"CN1C2=C(C(=O)N(C1=O)CCN3CCOCC3)N4CCCN(C4=N2)C5=CC=C(C=C5)OC"
"347",664708,"CC(C)C1=NN=C(S1)NC(=O)CCC(=O)NC2=CC=C(C=C2)F"
"348",664740,"CC1=NN=C(S1)SCSC2=NN=C(S2)C"
"349",664744,"CC1=CC=C(O1)C(=O)C2=C(C(=O)N(C23C4=CC=CC=C4N(C3=O)CC=C)CCCN5CCOCC5)O"
"350",664756,"CSCC[C@@H](C(=O)O)NC(=O)NCCC1=CCCCC1"
"351",664770,"C1=CC=C(C(=C1)CN2C=CC=CC2=O)F"
"352",664902,"COC1=C(C=C(C=C1)CC(=O)NC2=NN3C(CC(=O)NC3=N2)C4=CC=CC=C4)OC"
"353",664954,"CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)N2CCC(CC2)C(=O)O"
"354",664979,"CSCC[C@@H](C(=O)O)NC(=O)NCC1=CC=CS1"
"355",665113,"CC1=CC2=C(C=C1)C=C(C(=O)N2)CN(C)C(=O)C3CCCO3"
"356",665141,"CC(=O)N=C1N(C2CS(=O)(=O)CC2S1)C3=CC(=C(C=C3)OC)OC"
"357",665150,"C=CCN1C(=NN=C1SCC(=O)NC2=CC3=C(C=C2)OCCO3)COC4=CC=CC=C4"
"358",665188,"CC1=NN(C(=C1CC=C)C2=CC=CC=C2)CC(=O)O"
"359",665306,"CCN1C(=NN=C1SCC(=O)NCC(=O)OCC)C2=CC=CC=C2OC"
"360",665337,"CCC1=NC(=NN1)SCC(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C"
"361",665340,"CC1=CC(=CC=C1)OCC(CN2C3=C(N=C2NCCCOC(C)C)N(C(=O)NC3=O)C)O"
"362",665360,"C1=CC=NC(=C1)C2=NN3C(=NN=C3S2)C4=CC=C(C=C4)Cl"
"363",665403,"CCC1=NN=C(S1)NC(=O)CCC(=O)NCC2CCCO2"
"364",665445,"COCCN(CCOC)S(=O)(=O)C1=CC=C(C=C1)OC"
"365",665508,"CC(C)C[C@H]1C(=O)N(C(=O)N1)CCN2CCOCC2"
"366",665530,"CCOC(=O)N1CCN(CC1)S(=O)(=O)N(C)C"
"367",665620,"CN(C)S(=O)(=O)N(CCCN1CCOCC1)CC2=CC(=C(C=C2)OC)OC"
"368",665721,"CN1C2=C(C(=O)NC1=O)N(C(=N2)NCC3=CC=CO3)CCC4=CC=C(C=C4)OC"
"369",665735,"C1C=CCC2C1C(=O)N(C2=O)C3=NN4C(CC(NC4=N3)C5=CC=CC=C5)C6=CC=CC=C6"
"370",665838,"CC1=CC(=CC=C1)OCC(CN2C3=C(N=C2NCCCOC)N(C(=O)NC3=O)C)O"
"371",665839,"COCCOC(=O)CC1=NC(=O)CS1"
"372",665923,"COC1=CC=C(C=C1)N2CCN(CC2)CC3=CC(=O)OC4=C3C=C(C=C4)Cl"
"373",666125,"C1COCCN1CCN2C(=NC3=CC=CC=C3C2=O)CN4C(=O)C5=CC=CC=C5C4=O"
"374",666202,"CN1CCN(CC1)C2=NC3(CCCC3)C(C(=O)N2)C#N"
"375",666210,"CCOCCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CN3CCN(CC3)C4=CC=C(C=C4)OC"
"376",666217,"CCN1CCN(CC1)C2=NC(C(C(=O)N2)C(=O)OCC)C3=CC=CC=C3"
"377",666228,"COC1=CC(=C(C=C1)OC)C2=C[N+](=O)C3=C(N2[O-])CCCC3"
"378",666248,"CC(C)C(=O)N=C1N(C2CS(=O)(=O)CC2S1)C3=CC=CC(=C3)C(=O)C"
"379",666370,"CC1=CC2=C(C(C(=C(O2)N)C(=O)OC)C3=CC=CC=C3)C(=O)N1CC4CCCO4"
"380",666420,"CCCC1=CC(=O)N2C(=N1)N=C(N2)NCC3=C(C=C(C=C3)Cl)Cl"
"381",666508,"CC(=O)NC1=CC2=C(C=C1)N(C(=N2)CCN3CCOCC3)C"
"382",666590,"CC1=NN2C=C3C(=NC2=N1)CC(CC3=O)(C)C"
"383",666661,"CN1C2=C(C(=O)N(C1=O)CCN3CCOCC3)N4CCCN(C4=N2)C5=CC(=CC=C5)OC"
"384",666864,"CC(=O)NC1=CC2=C(C=C1)N(C(=N2)CCN3CCN(CC3)C)C"
"385",666873,"CC1=CC=CC=C1NC(=O)C2=C(NC3=NC=NN3C2C4=CC=C(C=C4)C(=O)OC)C"
"386",666905,"CC1=C(C(N2C(=NC=N2)N1)C3=CN=CC=C3)C(=O)NCC4=CC=CC=C4"
"387",667100,"CC1CN(CC(O1)C)CC2=NC3=C(N2CC(CO)O)C(=O)N(C(=O)N3C)C"
"388",667328,"CC1CN(CC(O1)C)CC2=NC3=C(N2CCCO)C(=O)N(C(=O)N3C)C"
"389",667370,"COC1=CC(=CC(=C1OC)OC)C(=O)N(CC2CCCO2)CC3=CC4=CC=CC=C4NC3=O"
"390",667737,"C1=CC=C(C=C1)OC2=CC=C(C=C2)S(=O)(=O)NCCC(=O)O"
"391",667742,"COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=CC=CO3"
"392",668673,"CC1=C(C2=CC=CC=C2N1CC(=O)NCC3=CC=CC=C3)C#N"
"393",668777,"CCN(C1=CC=CC=C1)C(=O)C2=CN=CC=C2"
"394",669243,"CC(C)C(=O)NC1=C(C=CC(=C1)C(=O)OC)C(=O)OC"
"395",669474,"CCN(C1=CC=CC=C1C)C(=O)C2=CC=C(C=C2)NC(=O)C"
"396",669560,"C1COCCN1CCNC(=O)C2=CC=CC=C2OC3=CC=CC=C3"
"397",669886,"CC(C)NC(=O)CC1=CC=C(C=C1)Br"
"398",669887,"CC(C)NC(=O)C1=C(C=CC(=C1)Cl)OC"
"399",670547,"C1=CC(=C(C=C1C(F)(F)F)NC(=O)C2=CC=NC=C2)Cl"
"400",671358,"CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)CSC3=NC=NN3"
"401",671585,"C1COCCN1NC(=S)NC2=CC=C(C=C2)OC(F)F"
"402",672416,"CC1=CC(=NC(=N1)SCC(=O)NC2=NC=CC=N2)C"
"403",672584,"CCNS(=O)(=O)C1=C(C(=C(C=C1)C)N2C=NN=N2)C"
"404",673378,"CC1=CC(=NN1CC(=O)N2CCOCC2)C(F)(F)F"
"405",673870,"COC(=O)NC1=CC=C(C=C1)CC2=CC=NC=C2"
"406",673933,"C1=CC=C(C=C1)C(=O)CSC2=NN=C(S2)N"
"407",674259,"CCOC(=O)C1=C(N(C2=C1C=C(C=C2)OC)CCNC(=O)C)C"
"408",674772,"CC1=CC(N(C2=C1C=C(C=C2)OC)C(=O)CN3C(=O)CCC3=O)(C)C"
"409",674884,"CC(=O)NC1=CC=CC=C1NC(=O)C2=CC=CC=C2"
"410",675560,"CC1=C(C=CC=C1[N+](=O)[O-])NC(=O)C2=CC=CS2"
"411",675902,"CC1=C(C=CC=C1[N+](=O)[O-])NC(=O)CCC2=CC=CC=C2"
"412",675962,"CC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)C#N"
"413",676277,"CC(=O)N1C2(CCCC2)OC(=N1)C3=CC(=CC=C3)Br"
"414",676855,"CSC1=CC(=C(C=C1)Cl)C(=O)NC2=NC=CS2"
"415",677464,"C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2Cl"
"416",677706,"CC(=O)NC1=CC=C(C=C1)OC2=NC(=CC(=N2)OC)OC"
"417",677882,"C1=CC=C(C=C1)C2=C(C3=C(O2)C=CC(=C3)O)C(=O)O"
"418",678654,"C1=CC=C(C=C1)NC(=O)NCCC2=NC3=CC=CC=C3N2"
"419",678770,"CCN(C1=CC=C(C=C1)OC2=NC(=CC(=N2)OC)OC)C(=O)C"
"420",679003,"COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCCCCC2"
"421",679228,"C1=CC=C(C(=C1)C(=O)NCC(=O)O)F"
"422",680922,"CN(C1=CC=CC=C1C(=O)N2CCOCC2)C(=O)OC"
"423",681236,"C1=CC=C(C(=C1)NC(=S)NC2=CC=C(C=C2)F)Cl"
"424",681247,"C1CCN(C1)C(=S)NC2=CC=C(C=C2)F"
"425",681882,"CCCC1=CC=C(C=C1)OCC(=O)NNC(=O)C2=CN=CC=C2"
"426",682170,"CCOC1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)OC"
"427",682177,"COC(=O)C1=CC(=CC=C1)NCN2C(=O)C3=CC=CC=C3C2=O"
"428",684437,"C1=CC(=CC(=C1)NC(=O)CCCC(=O)O)C(F)(F)F"
"429",684506,"CC1=NC(=NN1)SCC(=O)NC2=CC=CC=N2"
"430",684868,"CCSC1=C(C(=NS1)SCC)C(=O)N"
"431",685929,"CC1=C(C(=NC(=C1Cl)C)Cl)S(=O)(=O)N"
"432",686019,"CC(=O)NC1=NN=C(S1)CCS(=O)(=O)C2=CC=C(C=C2)Cl"
"433",686065,"CC1=CC(=C(C=C1Cl)Cl)S(=O)(=O)N2C=CN=C2"
"434",686519,"C1=CC(=CN=C1)C(=O)NNC(=O)COC2=CC=C(C=C2)Cl"
"435",686542,"C1=CC=NC(=C1)C2=NOC(=C2)CO"
"436",687027,"CC1=NC=C(C=C1)CCNC2=CC=CC=C2C"
"437",687493,"C1=CC=C(C=C1)N2C3=C(C=N2)C4=NN=NN4C=N3"
"438",687904,"C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC(=NC(=N3)N)Cl"
"439",688213,"CC(C)[C@@H]1COC(=N1)C2=NC(=CC=C2)C3=N[C@@H](CO3)C(C)C"
"440",688689,"CCOC(=O)C1=C(N(N=C1)C2=CC=C(C=C2)F)N"
"441",690671,"CN1C=NN=C1SCC2=NC(=NC(=N2)NC3=CC=CC=C3)N"
"442",691047,"CCOC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)Cl"
"443",691241,"CC(=C)CN1C2=CC=CC=C2C3(C1=O)OCCO3"
"444",691257,"C1=CC=C(C(=C1)C(=O)/C=C(\C(F)(F)F)/N)O"
"445",691568,"C1=CC=C2C(=C1)N=NN2S(=O)(=O)C3=CC=C(C=C3)Cl"
"446",692182,"CC1=C(N=NN1C2=NON=C2N)C(=O)OC(C)C"
"447",692309,"C1=CC=C(C=C1)CNC(=O)/C=C/C2=CC(=CC=C2)[N+](=O)[O-]"
"448",693852,"CC1=CC(=C(C=C1)NC(=S)N2CCC(CC2)O)C"
"449",693853,"C1CN(CCC1O)C(=S)NCCC2=CC=CC=C2"
"450",694380,"C1CN(CC2=CC=CC=C21)S(=O)(=O)/C=C/C3=CC=CC=C3"
"451",694540,"CN1C2=C(C(=O)N(C1=O)C)NC(=N2)SCC(=O)C3=CC=C(C=C3)F"
"452",694655,"CC(C)NC(=O)CN1C=NC2=C1C(=O)N(C(=O)N2C)C"
"453",694742,"CC1=CC=C(C=C1)CNC(=O)C2=CC3=CC=CC=C3OC2=O"
"454",697381,"C1=CC=C2C(=C1)N(C(=S)O2)CCC(=O)O"
"455",697562,"CC1=CC(=C(C(=N1)SC)C#N)COC"
"456",705243,"CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=O)NC3=CC=CC=C32"
"457",708262,"COC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3C=C(C=N3)Cl"
"458",713336,"COC1=CC=CC=C1NC(=O)C2=CC=CC=C2C3=CC=CC=C3C(=O)O"
"459",717539,"CC1=CC(=NO1)NS(=O)(=O)CC2=CC=CC=C2"
"460",726799,"C1=CC(=CC=C1C(=O)COC(=O)C2=NON=C2N)Cl"
"461",728578,"CCOC(=O)CCC1=NNC(=O)NC1=O"
"462",728839,"CC1(CC(CC(N1)(C)C)NS(=O)(=O)C2=CC=CC=C2)C"
"463",730453,"C1=CC=C(C=C1)CCC(=O)NCC2=CC=CC=C2"
"464",735612,"CC(=O)NC1=CC=C(C=C1)NC(=O)N(C2=CC=CC=C2)C3=CC=CC=C3"
"465",737840,"CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)O"
"466",740062,"C1CN(CCC1C(=O)N)CCC(=O)NC2=CC(=CC=C2)Cl"
"467",741035,"C1=CC=C(C=C1)CCC2=NN=C(S2)NC(=O)C3=CC=C(C=C3)F"
"468",742376,"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NCN(CN2)C"
"469",744048,"CCC1=NN=C(S1)NC(=O)CC2=CC=C(C=C2)OC"
"470",746073,"CN1C2=C(C=C(C=C2)OC)C(=C1O)N=O"
"471",747546,"C1CCN(CC1)C2(CCN(CC2)C(=S)NC3=CC=CC=C3)C(=O)N"
"472",748260,"CC1(CC2=CC=CC=C2C(=N1)NNC(=O)C3=CC=C(C=C3)OC)C"
"473",753011,"C1CCN(C1)C(=O)C2=CC3=CC=CC=C3C(=O)O2"
"474",759757,"C1=CC=C(C(=C1)C2=CC=CC=C2C(=O)O)C(=O)NCC3=CN=CC=C3"
"475",767833,"CC1=CC(=NO1)NC(=O)CCN2C3=CC=CC=C3SC2=O"
"476",776840,"CC1=NN(C=C1)CCC(=O)O"
"477",783170,"CCOC1=C(C=CC(=C1)CN2CCCCC2)OC"
"478",789024,"C1=CC(=CC=C1N=CC2=CC=C(S2)Br)S(=O)(=O)N"
"479",789354,"C1=CC(=CC=C1S(=O)(=O)CCC2=NN=C(S2)N)Br"
"480",795974,"CC1=C(C=CC=C1Cl)NC(=O)C2CCCCC2"
"481",796655,"CCN(CC)CP(=O)(C1=CC=CC=C1)C2=CC=CC=C2"
"482",796946,"CCOC(=O)C1=CC(=CC=C1)P(=O)(C(C)(C)C)C(C)(C)C"
"483",799904,"CCOC1=C(C=C(C=C1)C(=S)N2CCCC2)OC"
"484",799927,"C1CN(CCN1C(=O)C2=CC=CO2)C(=S)NC3=CC=C(C=C3)F"
"485",801460,"CC1=CC(=C(C=C1)S(=O)(=O)N2C(=CC(=N2)C)C)OC"
"486",804304,"CC1=C(C(=CC=C1)C)NC(=O)CSCC(=O)O"
"487",804982,"CC(C)C(=O)NC1=CC=CC(=C1)NC(=O)C2=CC(=CC=C2)F"
"488",807394,"CC1=NC=C(N1CC(=O)NCC2=CC=CC=C2)[N+](=O)[O-]"
"489",809200,"C1=CC=C(C=C1)OCC(=O)NNC(=O)C2=CC=CS2"
"490",815566,"CCC(=O)NC1=CC=C(C=C1)C(=O)NNC(=O)CC2=CC=CC=C2"
"491",816171,"CN(CC=C)NC(=O)NC1=CC=CC=C1"
"492",818768,"CC(=O)NNC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O"
"493",819246,"C1COCCN1NC(=O)C2=CC=C(S2)Cl"
"494",821106,"CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NCC2=CC=C(C=C2)OC"
"495",831783,"CCN(CC)C(=O)N1CCN(CC1)C(=O)N(CC)CC"
"496",832748,"CC1=CC=C(C=C1)C(=O)NNC(=O)OC"
"497",833094,"CC1=C(C=CO1)C(=O)NNC(=O)C2=CC=C(O2)Br"
"498",835938,"CC1=CC=CC=C1S(=O)(=O)NCC2=CN=CC=C2"
"499",836723,"CC1=CC=CC=C1S(=O)(=O)NC2=CC3=C(C=C2C(=O)C)OCO3"
"500",838604,"CN1C(=NN=C1SCC(=O)N2CCOCC2)CCC3=CC=CC=C3"
"501",839351,"COC1=C(C=C(C=C1)Cl)S(=O)(=O)NC2=NC=C(C=C2)Cl"
"502",839492,"CC1=C(C=C(C=C1)S(=O)(=O)NC2=NC=C(C=C2)Cl)C"
"503",839651,"COC(=O)NNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2"
"504",841025,"CC1=CC=C(C=C1)NC(=O)NNC(=O)COC2=CC=C(C=C2)Cl"
"505",841098,"CC1=C(C=C(C=C1)C(=O)OC)NC(=O)CC2=CC=C(C=C2)[N+](=O)[O-]"
"506",842761,"CC1=NC2=C(C=NN2C(=C1)C(F)F)C(=O)O"
"507",843437,"CC1=C(C(=NN1C)C(=O)N)Br"
"508",844487,"CCN1C(=C(C(=N1)C)NC(=O)/C=C/C2=C(N(N=C2)C)C)C"
"509",844741,"CC1=CC(=NN1C(=O)C2=NN(C(=C2[N+](=O)[O-])C)C)C"
"510",844917,"C1CCCC(CCC1)NC(=O)C2=C(C=CC=C2Cl)Cl"
"511",845105,"CCC(C)(C)NC(=O)C1=CC=C(O1)Br"
"512",846839,"CC1=CC(=C(C=C1)C)N(CC(=O)NC)S(=O)(=O)C"
"513",848043,"C1CCCC(=NNC(=O)CSC2=NC=CC=N2)CCC1"
"514",851320,"CC1=CC=C(C=C1)S(=O)(=O)CC(=O)NC(C)(C)C"
"515",852355,"C1CCCN(CC1)C(=O)CNS(=O)(=O)C2=CC(=C(C=C2)F)Cl"
"516",854747,"CC1=CC(=C2C=CC(=CC2=N1)Cl)Cl"
"517",854933,"CC1=NN(C(=C1)N)/C(=C/C#N)/C"
"518",855252,"CCN1C(=NN=N1)SCC(=O)NC2=NOC(=C2)C"
"519",862963,"CCN1C(=NN=C1SCC)COC2=CC=CC=C2"
"520",864189,"COC1=CC=CC=C1N2C(=NN=N2)SCC(=O)NC3CCCCC3"
"521",864604,"CN1C(=NN=N1)SCC(=O)NC2=CC=CC=C2C(=O)OC"
"522",866873,"C1CCN(C1)C(=O)CSC2=NN=C(O2)CC3=CC=CC=C3"
"523",866920,"COC1=CC=CC=C1C(=O)OCN2C(=O)C3=CC=CC=C3N=N2"
"524",867032,"CC1=CC(=NN1CC(=O)NCC2=CC=CS2)C(F)(F)F"
"525",869497,"COC1=CC=CC=C1CC(=O)N2CCCC2"
"526",870065,"CC1=CC=C(C=C1)S(=O)(=O)NNC(=O)C2=C(OC=C2)C"
"527",872058,"COC(=O)CNC(=O)C1=CC=CC=C1[N+](=O)[O-]"
"528",882129,"C1=CC=NC(=C1)CNC(=O)NC2=CC=C(C=C2)F"
"529",884783,"CCNC(=O)CC1=CC=C(C=C1)Br"
"530",885656,"CC1(CC(CC(N1)(C)C)NC(=O)C(Cl)(Cl)Cl)C"
"531",890243,"C1=CC(=CC(=C1)Cl)S(=O)(=O)NC2=CN=CC=C2"
"532",890802,"CC1=CC=C(C=C1)CC(=O)NC2=CN=CC=C2"
"533",891590,"CC(=O)NC1=C(C=CC(=C1)C(F)(F)F)N2CCOCC2"
"534",893887,"CS(=O)(=O)N1CCC(CC1)C(=O)NC2=CC3=C(C=C2)OCO3"
"535",895838,"CC(=O)NC1=NN=C(S1)SCC(=O)N2CCC3=CC=CC=C32"
"536",901496,"C1CCN(CC1)S(=O)(=O)C2=CC(=C(S2)Cl)C(=O)O"
"537",903243,"CCC1=NN=C(S1)NC(=O)CCC2CCCCC2"
"538",903470,"CN1CCN(CC1)NC(=O)C2=CC(=CC=C2)F"
"539",910447,"CCC1=NC(=C(C(=C1)C)O)CC"
"540",919332,"CC(C)OC1=CC=C(C=C1)CC(=O)C"
"541",921788,"CC1=CC=CC=C1OCC(=O)NC2=NN=C(S2)C3CCCC3"
"542",925467,"CC1=CC(=C(C=C1)C)C(=O)NC2=CC=CC=C2NC(=O)C"
"543",926891,"CC1=CC(=CC(=C1)OCC(=O)NNC(=O)C2=C(OC=C2)C)C"
"544",929471,"C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)NC3=CC=CC(=C3)N"
"545",930341,"C1CC2=C(C1)SC3=NC=NC(=C23)N[C@@H](CO)C(=O)O"
"546",934828,"CCN(CC)C1=NC(=NC(=N1)N2CCOCC2)OC3=NNC(=O)C=C3"
"547",934908,"COC1=C(C=CC(=C1)S(=O)(=O)NC2=CN=CC=C2)F"
"548",936630,"CC1=CC=C(C=C1)C2=NN=C(N2N)SCC(=O)OC(C)C"
"549",937694,"C1=CC=C(C=C1)C(CC(=O)O)(CC(=O)O)C(=O)O"
"550",938810,"C1=CC=C2C(=C1)C=C(C(=O)N2)COC(=O)C3=CC(=CC=C3)[N+](=O)[O-]"
"551",939250,"COC(=O)CC1=NC2=CC=CC=C2NC(=O)C1"
"552",942868,"CC(C)C1=NN=C(S1)NC(=O)CCC(=O)NC2CCCCC2"
"553",943030,"CCC1=NN=C(S1)NC(=O)CCC(=O)NC2CCCCCCC2"
